RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male
9377,15657306,8.276772529143361,0.3918918918918919,2,0.0,1,0,0,110900.43,1,0,0,0
9378,15709447,8.358678392762462,0.10810810810810811,0,0.5830503532330596,1,1,0,105105.35,0,0,0,0
9379,15762682,8.916931116660718,0.22972972972972974,1,0.44570793663674363,2,1,0,12674.68,0,0,1,0
9380,15626042,8.83655592240361,0.10810810810810811,2,0.0,2,1,1,93255.85,0,0,1,0
9381,15597109,8.558989894493099,0.7027027027027027,1,0.3763152601121834,1,0,1,145299.5,0,0,0,1
9382,15756148,9.145774273770835,0.36486486486486486,2,0.36488830983129444,1,1,1,47139.44,0,0,1,1
9383,15665634,8.64012259771169,0.2702702702702703,7,0.23742137694232746,1,1,1,167723.25,0,0,0,0
9384,15739997,8.946180865879617,0.06756756756756757,2,0.37650669241842377,2,0,1,185900.88,0,0,0,0
9385,15686242,9.169622554545802,0.527027027027027,4,0.0,1,0,0,85876.67,1,0,0,0
9386,15759244,8.823730714361636,0.35135135135135137,8,0.38010707853535275,2,1,1,1787.85,0,1,0,1
9387,15672027,8.950343817092747,0.20270270270270271,10,0.4072785886891367,2,1,0,23231.93,0,1,0,0
9388,15594576,8.062017978914577,0.1891891891891892,1,0.5774285089216901,1,0,0,187740.04,0,0,0,1
9389,15707138,8.789346612214963,0.28378378378378377,5,0.0,2,1,1,100060.54,0,0,1,1
9390,15756954,8.133187014000045,0.1891891891891892,2,0.0,1,1,1,80130.54,0,0,0,0
9391,15619130,9.093671887552684,0.25675675675675674,5,0.45154209822800967,2,1,1,132467.54,0,1,0,0
9392,15639665,9.457799892720107,0.581081081081081,0,0.0,2,1,1,96202.44,0,0,1,1
9393,15571065,8.102839019043893,0.28378378378378377,0,0.0,2,1,0,94977.3,0,0,1,0
9394,15686060,8.750340122833272,0.33783783783783783,9,0.44511251560344683,1,1,0,178827.3,1,1,0,1
9395,15615753,8.42024594794657,0.22972972972972974,8,0.5225270547097429,1,1,1,192852.67,0,1,0,0
9396,15800961,8.558989894493099,0.4594594594594595,1,0.30331761393639944,2,0,1,177238.35,0,1,0,1
9397,15763065,8.879040017426004,0.2972972972972973,2,0.0,2,1,0,199753.97,0,0,1,0
9398,15672467,9.149757625439008,0.4594594594594595,7,0.3687190285107391,2,0,1,66193.61,0,0,0,0
9399,15752915,7.872994366204344,0.21621621621621623,2,0.0,2,1,1,181270.84,0,0,0,0
9400,15744695,8.85359850256564,0.28378378378378377,5,0.3094977725816884,1,1,1,25407.59,0,0,0,1
9401,15584897,8.613248014780668,0.17567567567567569,3,0.3920318006406506,1,0,0,20973.8,0,0,0,0
9402,15601857,8.900130452996748,0.3783783783783784,4,0.4604182917454653,1,0,0,76544.9,1,1,0,0
9403,15674156,9.321697517861576,0.6891891891891891,3,0.1087630041344675,1,1,1,110509.9,0,1,0,1
9404,15695465,8.608752581806055,0.24324324324324326,6,0.0,1,1,0,164247.51,0,0,0,0
9405,15792232,8.410832585210283,0.33783783783783783,5,0.0,2,0,0,105149.8,0,0,1,0
9406,15807900,8.315517494203828,0.24324324324324326,7,0.0,1,1,1,55868.97,1,0,0,1
9407,15743760,9.472682371859094,0.17567567567567569,6,0.5260967112184872,2,1,1,178747.43,0,0,0,1
9408,15652835,7.482924114352577,0.12162162162162163,2,0.4845808909904416,1,0,1,134720.51,0,0,1,0
9409,15767818,8.617738760127533,0.5,10,0.5278491358782365,1,1,0,978.66,0,0,0,1
9410,15591150,8.291344341849696,0.21621621621621623,10,0.0,2,0,1,183387.12,0,0,1,1
9411,15734659,8.617738760127533,0.3783783783783784,5,0.4303675647750049,2,1,0,155876.06,0,1,0,0
9412,15796115,8.832284990891333,0.2972972972972973,4,0.31135984335313194,4,1,0,119259.34,1,1,0,0
9413,15724648,8.98350889571526,0.10810810810810811,6,0.3933236398890083,1,0,0,133720.57,0,0,0,1
9414,15737732,9.08963921656376,0.35135135135135137,10,0.0,2,1,0,170634.49,0,0,0,0
9415,15632280,8.163310203834696,0.47297297297297297,9,0.0,1,1,0,125692.07,1,0,1,0
9416,15750407,9.157713940426653,0.33783783783783783,2,0.5152053967409637,2,0,0,19150.14,0,1,0,0
9417,15795370,8.65349742184445,0.25675675675675674,6,0.5251271940730996,1,1,0,86894.67,0,1,0,1
9418,15656829,8.325147517278273,0.20270270270270271,6,0.0,2,1,0,57975.8,0,0,1,0
9419,15643794,8.613248014780668,0.12162162162162163,2,0.0,1,1,1,82938.99,0,0,1,0
9420,15798605,8.819447349264111,0.10810810810810811,1,0.2288683026642411,1,1,1,79189.4,0,1,0,1
9421,15637324,8.693375853439345,0.13513513513513514,7,0.0,2,0,1,5177.62,0,0,0,0
9422,15589589,8.494806516018663,0.21621621621621623,5,0.574313658585444,1,1,0,44510.26,0,0,0,1
9423,15778936,8.883266119928665,0.20270270270270271,9,0.5879293062773017,1,1,0,190611.92,0,0,0,1
9424,15757385,8.329954185503958,0.13513513513513514,8,0.6440573541233415,1,1,0,177834.79,0,0,1,0
9425,15666200,8.832284990891333,0.2972972972972973,1,0.0,2,1,1,119446.64,0,0,0,0
9426,15683977,8.823730714361636,0.7297297297297297,4,0.0,2,1,1,50267.69,0,0,1,0
9427,15675518,7.931710391518468,0.47297297297297297,1,0.29982504051744674,2,0,0,144849.1,1,0,1,0
9428,15584812,8.849344009597905,0.28378378378378377,0,0.0,2,0,0,81901.6,0,0,1,0
9429,15752984,9.03280211228081,0.7027027027027027,9,0.3489181205006383,2,1,1,42576.86,0,0,0,0
9430,15577913,8.66683102909851,0.1891891891891892,8,0.5762577148355335,1,1,1,87609.5,0,0,0,0
9431,15591980,9.097700985061499,0.20270270270270271,5,0.48851727009958507,2,1,1,82820.85,0,0,0,1
9432,15598948,8.05688620287555,0.08108108108108109,5,0.6864617024386276,1,0,1,155144.12,0,0,1,0
9433,15574142,7.708238778159993,0.13513513513513514,2,0.6852673131150581,2,1,1,9578.24,0,1,0,0
9434,15582903,8.631182992158436,0.28378378378378377,7,0.0,2,1,1,170392.59,0,0,0,1
9435,15733229,8.608752581806055,0.21621621621621623,7,0.0,2,0,0,3946.29,0,0,1,0
9436,15635752,8.815159819493001,0.2702702702702703,4,0.4455915148656572,2,1,1,102184.66,0,1,0,1
9437,15771000,8.810868114910335,0.2702702702702703,4,0.0,3,1,0,75609.84,0,0,0,1
9438,15804864,8.750340122833272,0.12162162162162163,5,0.3162104980552064,1,1,1,26170.08,0,0,0,0
9439,15641175,8.883266119928665,0.6081081081081081,3,0.48193479671367767,3,0,0,144727.45,1,1,0,1
9440,15692226,8.900130452996748,0.17567567567567569,3,0.5695759182543,1,1,1,58134.97,0,0,0,0
9441,15584156,8.401398104397817,0.12162162162162163,10,0.0,3,0,0,94620.0,1,0,1,1
9442,15702656,8.66683102909851,0.20270270270270271,1,0.3859526391771257,1,1,0,108764.69,0,0,0,0
9443,15606552,9.049114205703727,0.25675675675675674,9,0.4195399016389483,2,1,1,149503.54,0,0,0,1
9444,15687001,8.415541898951927,0.4864864864864865,1,0.49240709644302194,1,1,1,120314.75,1,1,0,1
9445,15781903,8.344341008882852,0.3108108108108108,2,0.5098233709152589,2,1,1,44205.95,0,1,0,1
9446,15731951,8.832284990891333,0.13513513513513514,5,0.3799494846692536,1,1,0,6129.61,1,0,1,0
9447,15580953,8.163310203834696,0.16216216216216217,4,0.2918272115981433,1,0,1,126796.69,0,0,0,1
9448,15810390,8.954502899390718,0.3108108108108108,1,0.0,2,0,1,27509.52,1,0,0,0
9449,15628274,8.353904731876806,0.22972972972972974,8,0.5978352405950959,2,1,0,42143.55,0,1,0,1
9450,15615444,8.719759553451878,0.13513513513513514,8,0.4929263510933862,2,1,1,87985.2,0,1,0,1
9451,15784010,8.732891741295964,0.20270270270270271,2,0.4947238139596838,1,1,0,81884.8,0,1,0,1
9452,15571586,8.062017978914577,0.14864864864864866,3,0.6338647296996164,1,1,0,2705.31,1,0,1,1
9453,15748616,8.429638310387759,0.12162162162162163,5,0.0,2,1,0,30546.4,0,0,0,1
9454,15769402,8.73726037221036,0.12162162162162163,7,0.6250017287895655,1,1,1,149402.59,0,0,0,1
9455,15739248,8.991762009126496,0.4594594594594595,4,0.0,2,1,1,118429.02,0,0,0,1
9456,15603481,8.832284990891333,0.5,4,0.0,2,1,1,58442.25,0,0,1,0
9457,15723604,8.613248014780668,0.28378378378378377,6,0.6000676609375544,1,1,0,30414.17,0,0,0,1
9458,15797822,8.785029643636324,0.13513513513513514,2,0.4349858542167459,1,1,1,58814.41,0,0,0,1
9459,15665064,8.05688620287555,0.24324324324324326,8,0.6311368093714862,2,1,0,155304.53,0,0,0,1
9460,15640580,8.662391053409024,0.3918918918918919,9,0.0,1,1,0,187943.6,0,0,0,0
9461,15581089,9.061309792166986,0.22972972972972974,7,0.0,2,1,1,43036.6,0,0,1,1
9462,15728605,8.866337510786456,0.2972972972972973,4,0.0,2,0,1,26543.28,0,0,0,1
9463,15737385,9.283177667225555,0.3783783783783784,6,0.0,2,1,0,171928.04,0,0,1,0
9464,15714789,8.724141342909673,0.08108108108108109,7,0.0,1,0,1,35611.35,0,0,0,1
9465,15786035,9.045041696510271,0.28378378378378377,9,0.0,2,1,0,19047.23,0,0,0,1
9466,15815259,9.416629684594712,0.5135135135135135,2,0.0,2,1,1,39820.13,0,0,0,0
9467,15592716,8.237661384280925,0.4594594594594595,2,0.0,1,1,0,129013.59,1,0,0,1
9468,15734850,8.776382955329126,0.24324324324324326,1,0.3297334387838505,1,1,0,113810.12,0,0,1,1
9469,15638047,8.494806516018663,0.36486486486486486,9,0.5690168466408014,2,1,0,34749.65,0,1,0,0
9470,15674573,8.933668708480452,0.0945945945945946,4,0.4829569248614049,1,1,1,56268.98,0,0,0,0
9471,15694859,9.08963921656376,0.13513513513513514,10,0.5298252370115691,2,1,1,46630.47,0,1,0,0
9472,15776404,8.05688620287555,0.05405405405405406,8,0.4917313639175173,1,1,1,124906.59,0,0,0,1
9473,15579345,9.185452750071136,0.7567567567567568,0,0.6431754821250333,1,1,1,134869.93,0,1,0,0
9474,15690733,8.471647168509783,0.36486486486486486,4,0.0,2,0,0,36697.48,1,0,1,1
9475,15631481,8.763380887467774,0.44594594594594594,8,0.31711425144766947,2,1,1,172200.91,0,0,0,1
9476,15620988,8.50864173023001,0.3783783783783784,2,0.0,2,1,0,137136.46,0,0,0,1
9477,15571529,8.662391053409024,0.40540540540540543,7,0.5509497501555313,1,1,0,57594.78,0,1,0,0
9478,15592104,8.684545602717154,0.3108108108108108,5,0.0,1,0,0,36548.0,1,0,0,0
9479,15651900,9.213025029190485,0.47297297297297297,1,0.3251162653330681,1,1,0,182960.46,1,1,0,0
9480,15596212,9.209096233392465,0.22972972972972974,1,0.0,2,0,0,42117.9,0,0,1,1
9481,15710687,8.401398104397817,0.20270270270270271,0,0.3823346762025968,1,1,0,199478.05,0,0,0,0
9482,15613787,7.963374241789241,0.22972972972972974,8,0.46605611864163654,1,1,0,91092.84,0,0,1,1
9483,15599211,8.908538705945451,0.2972972972972973,1,0.0,2,1,0,14090.4,1,0,0,1
9484,15675983,8.84508542183266,0.24324324324324326,3,0.31706546670004543,1,0,1,178267.07,0,0,0,0
9485,15622370,9.33319160782525,0.16216216216216217,1,0.46400090172069464,1,0,1,85808.22,0,1,0,1
9486,15656319,9.472682371859094,0.25675675675675674,4,0.3513023953271227,1,1,0,109659.12,0,0,1,1
9487,15605130,9.097700985061499,0.1891891891891892,6,0.7083717935038883,1,1,1,161642.08,0,0,0,1
9488,15672574,9.472682371859094,0.1891891891891892,5,0.0,1,1,1,3830.59,0,0,1,0
9489,15659355,8.754691361801425,0.1891891891891892,6,0.49387693624929546,2,1,1,146636.44,0,0,1,1
9490,15777907,9.248234384213015,0.20270270270270271,3,0.0,1,1,1,144413.92,1,0,0,0
9491,15655171,8.545317363395835,0.8378378378378378,3,0.0,1,1,1,65801.44,0,0,0,1
9492,15619674,8.657946521559833,0.22972972972972974,4,0.43167502789678475,1,1,1,192486.24,0,0,0,0
9493,15775192,9.012328782536258,0.40540540540540543,4,0.4103762607359825,1,1,0,120852.85,1,1,0,0
9494,15617657,8.724141342909673,0.24324324324324326,0,0.41252693474071483,1,1,1,146191.82,0,0,0,0
9495,15688951,9.240433254923234,0.33783783783783783,8,0.47690454718088926,2,0,1,148412.24,1,1,0,1
9496,15763460,8.793659344316357,0.20270270270270271,10,0.7324426822061499,1,1,0,164119.35,0,0,0,1
9497,15756992,8.883266119928665,0.25675675675675674,1,0.0,2,1,0,163457.55,0,0,0,1
9498,15617454,8.810868114910335,0.0945945945945946,1,0.0,2,0,1,144978.47,0,0,0,0
9499,15701932,8.368209391204644,0.4594594594594595,6,0.561586459267187,1,1,1,67288.89,0,0,0,0
9500,15700813,8.051747881199377,0.0945945945945946,5,0.3748530728153411,2,1,0,103269.0,0,1,0,0
9501,15645600,9.040965516734964,0.12162162162162163,8,0.3942891713524005,1,1,1,106969.98,0,0,1,0
9502,15634146,9.416629684594712,0.0,2,0.5694437928961515,1,1,1,117632.63,0,1,0,1
9503,15686743,9.24433546537648,0.14864864864864866,3,0.18357238191809272,2,1,1,189777.66,0,0,1,1
9504,15698792,8.754691361801425,0.40540540540540543,6,0.4773642158854219,1,0,1,66032.65,0,0,0,0
9505,15591724,8.24257059961711,0.35135135135135137,5,0.5709288978644677,1,1,0,98661.27,0,0,0,0
9506,15571281,8.66683102909851,0.13513513513513514,10,0.31711273688851116,1,1,1,74687.37,0,0,0,1
9507,15661380,8.80227214056056,0.6891891891891891,6,0.0,2,0,1,149604.18,0,0,0,1
9508,15728885,9.314019015607672,0.3108108108108108,0,0.0,1,1,1,79888.78,0,0,0,1
9509,15618950,8.63565510849861,0.10810810810810811,8,0.3852545868324466,2,1,1,138775.69,0,0,1,1
9510,15609804,8.828009924884206,0.14864864864864866,1,0.0,2,1,0,154695.57,0,0,0,1
9511,15735849,8.513243484361414,0.10810810810810811,2,0.6614159159202846,2,0,1,168834.38,0,0,0,0
9512,15652948,9.03688565809579,0.20270270270270271,4,0.3693782603127828,1,1,0,105817.63,0,0,0,1
9513,15618155,8.719759553451878,0.36486486486486486,5,0.3315892918913811,1,1,1,48682.1,0,0,0,1
9514,15566378,8.015594581376558,0.40540540540540543,5,0.5156991828833771,1,0,1,147955.91,1,0,0,1
9515,15565879,9.454071945982806,0.13513513513513514,9,0.0,2,1,1,56185.98,0,0,0,0
9516,15792922,8.613248014780668,0.2702702702702703,9,0.5190678813059119,1,1,1,81861.1,0,0,1,1
9517,15770567,8.227825361333299,0.1891891891891892,3,0.4922418102106716,1,1,1,69826.8,0,0,0,0
9518,15738042,8.15830510742128,0.25675675675675674,8,0.5615589182045986,2,1,1,118059.19,0,1,0,1
9519,15714920,8.363446607369193,0.35135135135135137,7,0.6531251792311372,1,1,1,112333.22,0,1,0,1
9520,15782121,8.480926088488115,0.12162162162162163,2,0.0,2,1,0,14546.76,0,0,0,0
9521,15673180,8.991762009126496,0.0,2,0.3739235320603676,2,1,0,126172.11,0,1,0,0
9522,15660636,8.143252849784721,0.2972972972972973,8,0.0,2,1,0,3560.0,0,0,1,0
9523,15664504,7.476966369704567,0.22972972972972974,7,0.0,2,1,1,88878.15,0,0,0,1
9524,15790322,8.70658769117361,0.1891891891891892,0,0.4570337303085886,1,1,0,84605.0,0,0,0,0
9525,15739847,9.472682371859094,0.2702702702702703,5,0.5849254571846282,1,1,0,78268.61,0,1,0,1
9526,15699415,8.517840268993503,0.3783783783783784,6,0.5987040794132789,1,1,0,120668.46,1,0,0,0
9527,15665521,8.626706236691351,0.0,5,0.44314219370900754,2,0,1,10063.75,0,1,0,1
9528,15682868,9.472682371859094,0.2972972972972973,9,0.39783666746925017,1,1,1,163989.66,1,0,0,0
9529,15584462,9.040965516734964,0.21621621621621623,9,0.0,1,1,0,60584.33,0,0,0,1
9530,15661708,7.979112176485801,0.3108108108108108,5,0.0,2,1,1,94170.84,0,0,0,0
9531,15584452,8.73726037221036,0.3108108108108108,6,0.0,2,0,0,167181.77,0,0,0,1
9532,15717010,9.049114205703727,0.5675675675675675,5,0.0,1,1,1,38914.51,0,0,0,0
9533,15643828,8.396672907616813,0.14864864864864866,7,0.0,2,1,1,91196.67,0,0,0,1
9534,15733361,8.66683102909851,0.36486486486486486,6,0.34561466769236865,1,1,0,85869.89,1,1,0,0
9535,15795488,9.177544478619444,0.4594594594594595,2,0.0,2,1,0,57337.79,0,0,1,1
9536,15581551,9.472682371859094,0.3108108108108108,8,0.5294503039062594,1,1,1,175347.28,0,0,1,1
9537,15632051,8.193212706006458,0.32432432432432434,10,0.5129864081468296,1,1,0,63092.65,1,1,0,0
9538,15780409,9.216950477057539,0.2972972972972973,6,0.0,2,1,0,109742.55,0,0,0,1
9539,15572767,9.193347427571483,0.14864864864864866,2,0.0,2,1,0,124489.88,0,0,0,1
9540,15590337,8.702188201949959,0.14864864864864866,6,0.49100461466247114,1,1,1,56971.41,1,0,0,1
9541,15634551,8.991762009126496,0.3783783783783784,3,0.4593423170339798,4,1,0,130752.01,1,1,0,1
9542,15669290,8.448360500284249,0.2702702702702703,8,0.23659315222367774,1,1,1,191457.06,0,0,0,1
9543,15621140,8.63565510849861,0.25675675675675674,9,0.0,2,1,1,96442.86,0,0,1,1
9544,15613518,8.64904374250819,0.22972972972972974,6,0.4490616090381557,1,0,1,122584.29,0,0,0,0
9545,15728043,8.65349742184445,0.25675675675675674,7,0.5520309461104308,2,1,0,57215.85,0,1,0,0
9546,15570073,8.966957022393517,0.527027027027027,1,0.0,1,1,1,195940.96,0,0,1,1
9547,15777033,8.062017978914577,0.14864864864864866,7,0.0,2,1,1,105448.74,0,0,0,1
9548,15682454,8.554437239434941,0.21621621621621623,3,0.0,2,1,1,37870.29,0,0,0,0
9549,15758513,8.28649276418149,0.33783783783783783,7,0.0,2,1,0,52534.81,0,0,0,1
9550,15772604,8.329954185503958,0.24324324324324326,1,0.6268200367726993,2,1,0,141533.19,0,0,1,1
9551,15721715,9.161686918773409,0.2972972972972973,9,0.5335674336938954,1,1,1,50568.02,0,0,0,0
9552,15688563,8.85359850256564,0.17567567567567569,4,0.56592407698281,2,1,0,26116.82,0,1,0,1
9553,15772009,8.724141342909673,0.3108108108108108,5,0.0,1,1,1,152054.33,0,0,0,0
9554,15809585,8.644585471747908,0.2702702702702703,7,0.0,2,1,0,1528.4,0,0,0,1
9555,15593778,9.201228569388713,0.14864864864864866,3,0.18488845411298271,3,1,0,127939.26,1,0,0,0
9556,15655360,9.213025029190485,0.7297297297297297,5,0.5925393453573122,1,1,0,2605.65,1,1,0,0
9557,15780909,9.161686918773409,0.21621621621621623,7,0.4587579761966303,1,0,0,57841.89,1,1,0,1
9558,15757310,8.684545602717154,0.6621621621621622,6,0.5913292524466807,1,1,1,186995.17,0,1,0,1
9559,15801411,8.540750116473754,0.3783783783783784,4,0.0,1,1,0,5549.11,1,0,1,1
9560,15761706,8.900130452996748,0.28378378378378377,8,0.5743460223232469,1,1,1,11682.36,0,0,1,0
9561,15658409,8.819447349264111,0.3108108108108108,5,0.513661582676855,3,1,1,106939.34,1,0,0,1
9562,15810010,8.785029643636324,0.24324324324324326,6,0.4720966588466257,2,1,0,53172.02,0,1,0,1
9563,15627027,9.03688565809579,0.28378378378378377,5,0.0,2,1,1,114388.98,0,0,0,1
9564,15624374,8.891706282839353,0.13513513513513514,9,0.0,2,0,1,2151.17,0,0,0,1
9565,15720083,8.213027082338556,0.32432432432432434,1,0.0,2,0,1,183492.9,0,0,1,1
9566,15752294,8.349125609133615,0.2702702702702703,9,0.5419690919129756,4,1,1,76582.95,1,0,0,0
9567,15743193,8.63565510849861,0.25675675675675674,6,0.4674081018313053,2,1,0,104217.96,1,0,0,1
9568,15696733,8.979376646330174,0.14864864864864866,4,0.0,1,1,0,8982.75,0,0,0,1
9569,15677522,8.401398104397817,0.20270270270270271,1,0.0,2,0,0,9984.4,0,0,0,1
9570,15643523,8.921121404456349,0.16216216216216217,10,0.0,2,1,0,19500.1,0,0,1,0
9571,15624936,8.577152261731758,0.22972972972972974,8,0.5149719952033115,1,1,1,79146.36,0,0,0,1
9572,15716085,9.040965516734964,0.3108108108108108,8,0.0,1,1,0,191694.77,1,0,1,0
9573,15641688,8.63565510849861,0.0,7,0.0,1,0,1,59645.24,1,0,1,1
9574,15796834,8.67126646028684,0.22972972972972974,7,0.4145728650226074,2,1,1,55207.88,0,1,0,1
9575,15720123,8.213027082338556,0.25675675675675674,3,0.0,2,1,0,166177.3,0,0,1,1
9576,15604732,7.846013365124443,0.16216216216216217,9,0.0,2,0,0,136356.97,0,0,0,0
9577,15723484,8.745984552117223,0.32432432432432434,1,0.41400630032695745,1,1,0,148611.52,0,1,0,0
9578,15807120,9.43913067739236,0.4594594594594595,3,0.4479230192625221,1,1,0,85516.37,1,1,0,0
9579,15810891,8.715373355753329,0.21621621621621623,2,0.46924147569238167,2,0,1,55120.79,0,0,0,1
9580,15640407,9.363704915564242,0.36486486486486486,0,0.5413645436679091,2,1,1,131778.58,0,1,0,1
9581,15778838,9.216950477057539,0.2702702702702703,9,0.45490649211398937,1,1,0,153269.98,0,0,0,1
9582,15709256,9.472682371859094,0.13513513513513514,9,0.0,2,1,1,164864.67,0,0,0,0
9583,15742285,8.237661384280925,0.5945945945945946,6,0.47332612217175507,1,1,1,20367.68,0,0,0,1
9584,15729019,8.443687733567566,0.21621621621621623,8,0.3921222357651268,1,1,0,39542.0,0,0,1,1
9585,15608588,8.257263269927625,0.3108108108108108,2,0.4006444210077486,1,1,1,19412.8,1,1,0,1
9586,15610557,8.85784891056496,0.22972972972972974,7,0.31828911092946144,2,1,1,127977.66,0,0,1,0
9587,15786418,8.173302025563112,0.02702702702702703,6,0.0,1,0,1,20508.85,0,0,0,0
9588,15653050,8.958658121750133,0.7837837837837838,10,0.37884820087709714,1,1,0,176244.87,0,1,0,0
9589,15744914,8.138223044397703,0.32432432432432434,1,0.708369481808331,1,1,0,105013.63,0,1,0,1
9590,15669611,8.581680854052413,0.7162162162162162,3,0.3312766549956598,1,1,1,27597.76,0,0,0,1
9591,15594786,9.173585226843102,0.21621621621621623,7,0.4446662387904189,1,1,1,121073.23,0,1,0,1
9592,15649211,8.91273688691839,0.2972972972972973,8,0.33087422068458155,1,1,0,101089.76,0,0,1,1
9593,15766066,8.741624638856289,0.13513513513513514,1,0.4962612907894197,1,0,0,114258.18,0,1,0,0
9594,15772216,9.03688565809579,0.6621621621621622,1,0.5207393966211541,1,0,1,22762.23,0,0,0,0
9595,15619898,9.22479135746758,0.5,5,0.0,2,1,1,7008.65,0,0,0,1
9596,15724543,8.42024594794657,0.581081081081081,5,0.0,2,1,1,81299.17,0,0,0,1
9597,15755084,8.097758867857014,0.25675675675675674,7,0.4856730874276484,1,1,0,147521.35,0,0,0,1
9598,15730441,7.984344382691073,0.10810810810810811,10,0.0,2,1,1,6177.83,0,0,0,1
9599,15666767,7.979112176485801,0.22972972972972974,1,0.346328981619589,1,0,0,59374.82,0,0,0,1
9600,15690456,9.081563122381262,0.1891891891891892,7,0.31695390746099344,1,0,1,157648.12,0,1,0,0
9601,15570533,8.531600939554693,0.5,7,0.5222588980250906,1,0,1,75685.59,1,1,0,0
9602,15797692,8.702188201949959,0.20270270270270271,7,0.35847072410953784,1,1,0,136540.09,0,0,0,0
9603,15603135,8.590723727817716,0.5540540540540541,3,0.3815375796603314,1,0,0,97939.4,1,1,0,0
